#{"t_start": 1713291736.0032778, "env_id": "None"}
r,l,t
-2272.247065,465,1049.451708
-1043.676411,578,1052.511703
-2447.153333,334,1055.533705
-1824.41957,419,1057.630708
-1869.9822,365,1060.061764
-2028.978378,285,1062.195709
-2150.965431,417,1064.173702
-2709.81538,436,1066.631708
-2864.581524,627,1069.559708
-203.174732,636,1073.301323
-990.72129,556,1076.958332
473.666608,617,1080.308323
1273.290453,618,1084.073323
1044.386638,558,1087.58533
1288.477559,605,1090.82133
1728.577101,536,1094.289323
-409.889453,397,1097.235324
132.122912,396,1099.66633
227.217655,416,1102.036323
-419.17933,576,1104.884323
-304.986223,376,1107.956323
-1159.363739,407,1110.262323
1.723398,586,1113.049324
-168.235408,267,1115.88133
-260.07156,416,1117.71333
1350.579736,507,1120.28533
-381.383085,348,1122.89933
116.719716,488,1125.254323
-366.25075,348,1127.922323
720.690299,518,1130.394323
-764.927281,357,1133.150996
1208.181145,467,1135.445996
-289.357299,164,1137.631996
-316.634145,169,1138.603996
154.804907,248,1139.803996
-162.336063,368,1141.525063
-777.797829,279,1143.499996
-880.61985,505,1145.632003
2262.830203,616,1148.826003
-740.831163,226,1151.701996
-198.934782,184,1152.945516
-163.892996,506,1155.305523
-163.892996,506,1156.316523
23.41344,485,1157.369593
-397.669414,286,1161.174518
-182.779303,228,1162.769523
-501.896023,239,1164.140516
-378.112227,297,1165.709523
-478.833159,228,1167.235517
120.161628,268,1168.700516
-252.370947,184,1170.119518
2072.683614,499,1171.897518
105.798487,467,1174.777523
-769.790503,367,1177.395523
-690.245259,247,1179.428518
-657.27359,320,1181.084524
-824.27932,487,1183.372523
-2536.142531,527,1186.337517
-1484.380306,248,1188.916516
-912.333754,263,1190.434522
-930.098279,194,1191.762523
-880.08571,268,1193.001197
-969.067963,226,1194.360195
-1658.736326,257,1195.764249
-713.535262,146,1197.085188
-3042.609921,268,1198.216194
-588.647188,129,1199.546194
-820.097051,204,1200.410188
-1083.138835,188,1201.523194
-408.716696,227,1202.622191
-442.352314,145,1203.783188
-714.159351,159,1204.647191
-566.148736,126,1205.51319
-846.959206,148,1206.271189
-1097.383364,188,1207.173193
-684.463817,153,1208.134193
-2174.957213,248,1209.212193
-930.277331,219,1210.589187
-1850.760122,268,1212.081193
-64.456463,141,1213.340194
-503.585158,128,1214.097194
-778.237941,152,1214.838194
-107.459651,163,1215.692193
-214.559807,168,1216.593187
-397.165258,161,1217.505193
-2070.092308,228,1218.505188
-982.351676,186,1219.736188
-1182.791307,186,1220.817188
-989.756251,183,1221.891194
-888.643062,188,1222.90719
-1030.785709,196,1223.992188
-982.199139,217,1225.154188
-1931.253681,388,1226.826189
-2562.642717,197,1228.763187
-7538.813184,488,1230.565188
-828.879684,265,1233.098186
196.343686,330,1234.896194
-1652.031348,419,1237.059194
-1624.485622,370,1239.481194
-1674.731114,177,1241.270194
-1974.993439,456,1242.905194
-2072.871113,299,1245.394186
-1888.886351,405,1247.387194
-2394.869619,404,1249.849253
638.764741,339,1252.162187
-782.76723,308,1254.169791
-2131.510796,341,1256.079791
-2333.168522,330,1258.144798
-2216.425081,406,1260.254791
130.189531,296,1262.473798
51.472883,336,1264.314792
-464.994831,279,1266.230798
-333.503423,350,1268.042793
463.454747,485,1270.410798
-348.741786,206,1272.589798
-545.899794,208,1273.713798
-455.068346,237,1274.912798
-982.95689,188,1276.199792
-1570.012568,203,1277.35479
-3688.357397,277,1278.782791
-2312.893416,222,1280.273791
-3164.717515,219,1281.56479
-1833.95678,197,1282.809791
-701.421925,149,1283.872792
-916.449851,159,1284.746791
-872.219696,178,1285.700791
-955.078012,149,1286.691791
-663.627336,142,1287.549791
-893.876539,141,1288.370791
-1357.171599,165,1289.213792
-1834.729508,187,1290.204791
-1170.807265,158,1291.278792
-1433.320701,212,1292.285799
-2668.409504,213,1293.431791
-1262.503254,296,1294.849791
-1513.318791,246,1296.568791
-1691.626323,294,1298.130791
-1353.15314,210,1299.664791
-976.355454,177,1300.79485
-1494.581903,226,1301.86179
-1023.049109,177,1303.077791
-492.272952,154,1304.050791
-525.783367,212,1305.038791
-931.26136,168,1306.180791
-1471.897139,219,1307.286793
-2592.860405,228,1308.604798
-682.869944,199,1309.872798
-601.99119,217,1311.050798
-997.281418,348,1312.609428
-444.628265,257,1314.563376
-260.520785,205,1315.940378
73.769848,237,1317.15738
-785.448551,234,1318.512378
-357.866412,276,1320.008376
-610.853187,245,1321.638379
69.05595,196,1323.01338
170.250963,245,1324.350383
-323.375245,307,1325.945383
-218.48611,124,1327.375506
64.467931,265,1328.412505
-15.381188,148,1329.773498
184.269087,256,1330.917506
-1234.211212,257,1332.419501
-503.760001,307,1334.291505
-503.760001,307,1334.896505
-645.004488,323,1335.545505
-471.382417,117,1337.850505
-256.279126,108,1338.524505
-443.522989,157,1339.276498
-1222.843704,286,1340.536507
36.482028,159,1341.953505
-161.388593,159,1342.895505
-954.323166,308,1344.172505
71.285644,347,1346.110505
237.935573,168,1347.803506
-21.137352,256,1348.978508
-14.467582,186,1350.269505
-242.648934,228,1351.382531
145.165397,297,1352.873505
-77.867924,266,1354.637505
-121.93345,149,1356.019505
-1031.492243,348,1357.3305
-207.557739,307,1359.402501
-400.08749,197,1360.998498
-636.20363,225,1362.165505
-330.178527,274,1363.611506
-318.556186,245,1365.182498
-35.581842,215,1366.512498
-26.850185,255,1367.878498
-148.873113,359,1369.610505
-474.398783,169,1371.321501
-1006.402563,188,1372.3475
-823.736033,268,1373.658359
-879.750082,217,1375.098352
-653.293475,169,1376.252352
-681.336253,189,1377.277353
-349.983067,208,1378.393352
-998.471615,347,1379.907351
-700.584375,217,1381.625358
-695.100636,288,1382.999358
-761.029029,236,1384.505411
-1080.861999,408,1386.209352
-1624.750177,308,1388.501354
-2032.41526,427,1390.438429
-446.195805,160,1392.296358
-483.662463,158,1393.170353
-595.200062,170,1394.104354
-344.517627,169,1395.096359
-1900.853461,404,1396.497359
17.21899,498,1399.157358
-977.142698,427,1402.033359
-715.019563,398,1404.699358
-628.799276,618,1407.544359
-454.245142,541,1411.077353
-84.214007,527,1414.293353
-215.935215,243,1417.014351
-270.278721,128,1418.252359
-1537.157837,454,1419.640358
-142.666688,118,1421.558358
-117.472849,135,1422.248355
-581.721305,166,1423.091354
-227.455195,140,1423.969359
208.75818,163,1424.810355
54.738127,193,1425.812353
-338.956535,448,1427.459359
933.388298,405,1429.901359
-130.399626,386,1432.159354
597.293214,587,1434.941351
-582.818437,430,1438.176351
-1205.154625,538,1441.018353
-757.697673,407,1443.936352
-874.017075,188,1445.899359
-793.365566,208,1446.951359
-702.761134,169,1448.021353
-1755.674868,345,1449.328359
-1355.670029,350,1451.329352
-1545.84677,510,1453.789351
-1282.977294,538,1456.993359
-209.31252,539,1460.221354
-1401.373772,465,1463.305358
-392.867451,457,1466.052354
-1291.90211,395,1468.647351
-540.443181,179,1470.577358
-1211.285356,478,1472.142353
-916.080941,288,1474.670359
-283.447824,196,1476.187359
-1272.56165,317,1477.639359
-1363.681368,418,1479.756358
-232.426227,170,1481.717367
-1822.211465,348,1483.045359
-868.726713,338,1485.121358
-1338.99011,410,1487.286353
-493.62938,424,1489.723353
-562.878392,487,1492.441353
-555.628454,404,1495.240358
-122.945134,476,1497.772351
278.468307,405,1500.482352
460.790281,427,1502.956352
577.365172,435,1505.504351
554.625602,459,1508.218354
1066.888958,486,1511.112358
393.498558,375,1513.885353
393.498558,375,1514.625359
330.033618,367,1515.383358
181.587699,476,1518.121351
1127.023875,424,1520.789354
1099.290293,507,1523.554354
677.015011,556,1526.610358
1605.402776,678,1530.181359
290.493879,595,1534.105351
596.927665,365,1537.042353
-1119.854335,518,1539.543353
1291.440159,657,1542.956358
920.280196,604,1546.944351
510.823175,604,1550.525358
-229.366248,618,1554.125353
163.265143,484,1557.601353
29.237687,495,1560.662351
666.656943,516,1563.808354
-186.919749,368,1566.669359
27.864269,458,1568.938354
