#{"t_start": 1709064728.0692904, "env_id": "None"}
r,l,t
102.73994,128,391.689062
110.70494,128,392.257061
110.54953,128,392.792061
106.05527,128,393.289065
114.99981,128,393.804061
17.176153,22,393.882076
115.19516,128,394.390061
112.41266,128,394.911061
-0.6391232,2,394.923063
116.55075,128,395.411123
24.436272,31,395.552074
92.323364,128,396.074061
97.05751,128,396.666068
108.54447,128,397.146062
103.18625,128,397.31806
101.92587,128,397.491062
81.27901,128,397.659061
87.7609,128,397.830063
101.804695,128,398.003061
96.59973,128,398.187061
88.343124,128,398.357064
112.72455,128,398.522062
82.476326,128,398.693063
90.844696,128,399.202062
105.00027,128,399.712062
104.1997,128,400.215062
97.24755,128,400.750062
112.93934,128,401.220061
99.02359,128,401.745066
114.05411,128,402.283062
106.78184,128,402.797061
33.52645,43,402.970061
18.76502,27,403.061064
7.9207354,14,403.113065
60.1947,69,403.378062
62.425575,76,403.681062
103.75264,128,403.938061
102.567444,128,404.103065
83.14171,128,404.270065
91.17103,128,404.442063
90.44792,128,404.606062
117.19779,128,404.775061
103.13203,128,404.944061
80.429405,128,405.105061
85.94034,128,405.275062
93.89159,128,405.446061
104.818016,120,405.938061
113.566956,128,406.449079
68.87847,83,406.795061
113.4831,128,407.320064
14.527479,19,407.399072
14.668625,21,407.492062
23.626514,30,407.614062
13.995716,20,407.725063
106.38477,128,408.305073
8.538502,14,408.364061
13.658988,21,408.456063
4.569251,8,408.487063
20.540642,27,408.601061
9.606713,16,408.657061
6.841076,11,408.697062
12.607623,18,408.772072
17.020294,22,408.866063
25.971407,33,409.001061
8.435334,14,409.054062
24.196075,31,409.168062
10.8640175,16,409.222062
16.353157,22,409.30106
6.597102,11,409.345061
5.602054,9,409.373061
2.9245672,6,409.402061
4.0717664,8,409.428062
6.945767,12,409.474061
12.994308,18,409.537061
8.470192,15,409.593061
45.44493,53,409.790061
43.09922,51,409.991061
6.9970827,12,410.031061
6.0008974,11,410.078061
63.145775,72,410.346061
33.391296,44,410.508061
96.0778,128,410.809062
105.65583,128,410.980062
110.02252,128,411.153061
115.38271,128,411.350062
84.51132,128,411.539076
95.360756,128,411.728061
118.23736,128,411.895061
100.68614,128,412.061061
113.09564,128,412.223062
113.053215,128,412.387061
111.369934,128,412.908062
103.99807,128,413.407061
-1.0,1,413.409061
108.25956,128,413.911065
-1.0,1,413.922065
93.072334,128,414.420062
2.9260292,10,414.454062
20.018648,30,414.572061
107.47949,128,415.049061
14.48826,23,415.142062
97.46765,128,415.642061
114.50211,128,416.163067
90.293304,128,416.705061
90.31157,107,417.138064
102.56853,128,417.685061
110.4507,128,417.874062
88.42071,128,418.046062
86.11568,128,418.220061
102.91773,128,418.389061
106.34567,128,418.556062
94.99654,128,418.733063
110.33775,128,418.899062
90.11335,128,419.064061
87.08522,128,419.232077
101.36936,128,419.719061
108.64709,128,420.255061
112.065254,128,420.770061
47.43461,63,421.040061
112.73265,128,421.541061
79.695915,97,421.966061
101.354546,128,422.468074
111.31523,128,422.999063
70.203964,87,423.332063
114.747246,128,423.860061
108.24102,126,424.388062
102.163055,128,424.597062
73.871056,128,424.778062
87.13849,128,424.945062
101.33329,128,425.121062
99.5329,128,425.290062
93.03118,128,425.462062
108.47997,128,425.619062
87.09671,128,425.788062
92.767166,128,425.994062
85.48655,128,426.172063
100.468704,128,426.664065
12.261029,18,426.744065
108.85002,128,427.226169
115.75306,128,427.790062
104.180534,128,428.317061
114.7353,128,428.841061
58.55094,64,429.080061
7.712572,12,429.122061
18.024645,26,429.220061
116.06642,128,429.707061
8.4665,15,429.764061
118.76764,128,430.271062
88.54692,103,430.690072
6.0163627,10,430.733062
1.1915922,4,430.748063
19.823116,26,430.859061
5.082379,9,430.895061
28.873405,36,431.043063
0.39826202,3,431.058061
7.000284,12,431.104062
7.195364,11,431.152063
112.10032,128,431.467093
114.79175,128,431.635092
112.54491,128,431.807091
112.15684,128,431.980092
99.16764,128,432.146094
109.4034,128,432.3121
3.7671924,7,432.322095
114.863846,128,432.488092
112.2688,128,432.682094
108.44423,128,432.858092
5.92936,11,432.913092
10.712158,15,432.979092
16.395178,22,433.068095
5.829373,11,433.112092
15.378525,24,433.220093
118.72749,128,433.727096
6.8744736,12,433.775095
114.89641,128,434.330092
14.212869,20,434.410092
117.776825,128,434.902095
60.81494,69,435.168182
86.940445,98,435.585093
10.5765705,14,435.641094
9.717863,15,435.706092
13.812055,19,435.783092
6.715152,11,435.825091
66.38359,72,436.102093
65.3693,71,436.367096
1.944767,6,436.386097
24.814934,30,436.502093
6.54116,10,436.538092
121.49429,128,437.060099
14.877596,21,437.142092
29.921104,35,437.287092
5.5499573,11,437.333096
34.02387,39,437.487092
4.619103,9,437.519092
6.7103105,10,437.559092
5.9650493,9,437.600092
28.765944,34,437.741091
25.741735,30,437.869096
26.733091,32,438.003095
5.22012,9,438.048111
121.752014,128,438.231097
101.83337,128,438.399093
109.95108,128,438.572092
118.36841,128,438.742092
118.679344,128,438.913092
121.24117,128,439.094093
116.37307,128,439.284095
9.035686,13,439.302095
113.52094,128,439.490093
8.674919,14,439.552092
7.62679,13,439.603095
5.6908016,9,439.636096
7.70267,12,439.679097
3.145121,6,439.699098
22.489622,27,439.803097
16.435045,20,439.873096
5.718874,11,439.913096
2.2464924,5,439.932095
6.967281,10,439.974097
8.081328,12,440.016093
3.7873526,8,440.050094
5.277084,9,440.088093
14.508497,19,440.150093
4.8190107,9,440.185093
2.069327,5,440.205093
5.204924,10,440.246104
3.624167,7,440.282108
8.139806,12,440.322092
12.6254,17,440.384093
7.913804,12,440.431094
1.9539921,5,440.452092
11.327541,15,440.509092
7.910948,13,440.558093
10.060201,14,440.611092
3.839581,7,440.646093
5.950857,11,440.686092
4.444424,8,440.714092
6.1623235,10,440.754093
6.1617055,10,440.794093
5.213977,9,440.829093
10.879511,15,440.886092
7.455121,12,440.941092
9.017587,13,440.992093
-0.15615678,2,441.004092
4.525934,9,441.038093
4.1879334,8,441.075098
-0.39246422,2,441.079094
6.79089,11,441.134094
4.0183992,7,441.158093
2.8701863,6,441.182094
9.858103,14,441.244092
5.1906347,9,441.288098
10.733036,16,441.353093
4.4621296,8,441.383093
7.421467,11,441.423092
2.8542376,7,441.445092
5.0475807,10,441.479092
6.621605,12,441.524092
7.720154,12,441.574093
8.93957,13,441.632109
63.17198,76,441.935104
7.3331585,13,441.980092
71.90592,82,442.371092
5.763941,10,442.408092
3.5392962,8,442.432093
21.698837,30,442.546092
29.260296,35,442.686092
6.2503157,11,442.738099
8.137607,14,442.787093
10.691719,14,442.841104
2.1481848,5,442.864093
28.425472,34,443.022092
1.7411175,5,443.045098
87.66629,98,443.443092
2.520388,5,443.464105
16.919401,21,443.550095
15.748489,20,443.637092
18.785814,23,443.732121
8.891012,13,443.788092
12.436493,17,443.854092
15.700169,20,443.931092
14.251663,19,444.007092
7.4731655,12,444.055092
1.0930183,5,444.075092
6.832002,11,444.117092
7.037859,11,444.156092
12.805613,17,444.223093
5.798708,12,444.276098
6.956554,11,444.317092
4.9714966,9,444.349092
49.077488,58,444.561092
7.417816,12,444.617092
116.80867,128,444.827092
120.403275,128,444.993093
120.463844,128,445.162092
116.41931,128,445.333093
108.67752,128,445.502093
115.8437,128,445.675092
106.21543,128,445.847093
110.05826,128,446.019093
0.2621045,4,446.024092
6.883075,11,446.038093
11.425996,15,446.101098
18.073421,23,446.207091
27.109962,33,446.344092
4.1317196,7,446.372092
5.940859,11,446.412092
2.4734495,5,446.429092
40.220013,51,446.641094
13.382208,19,446.718093
8.132595,12,446.769093
10.616773,16,446.826103
2.6400616,7,446.854092
5.425168,9,446.896104
10.331695,15,446.954093
17.154867,22,447.039092
1.1656516,4,447.055092
3.4123044,8,447.087092
12.247827,17,447.158092
25.660704,31,447.286093
22.814747,31,447.424092
14.08517,23,447.522092
26.883114,34,447.667094
115.81051,128,448.207092
16.831825,24,448.304103
111.5547,128,448.825092
101.07094,128,449.310092
4.0527015,7,449.333092
112.04494,128,449.866093
109.109344,128,450.387091
14.4395685,20,450.472093
112.4058,128,450.982093
106.602036,128,451.453094
100.011665,128,451.635098
115.8217,128,451.803094
113.63341,128,451.970096
3.8764272,7,451.978097
106.012115,128,452.144096
95.48783,128,452.306095
114.3384,128,452.468092
118.19279,128,452.634092
104.52889,128,452.796092
43.195568,57,453.023092
118.28959,128,453.513092
116.30141,128,454.030092
4.28576,11,454.073092
115.47304,128,454.627096
8.511336,14,454.678096
8.663961,16,454.736096
82.078026,102,455.115095
112.59773,128,455.660093
115.7341,128,456.185094
114.23556,128,456.708095
104.40512,128,457.239092
119.20411,128,457.760091
111.33498,128,458.146092
91.43185,128,458.312093
102.449585,128,458.483093
65.11251,128,458.650092
108.24757,128,458.813091
118.57279,128,458.986092
110.03558,128,459.148104
85.516235,128,459.312104
112.20883,128,459.477093
61.69615,128,459.641097
117.74053,128,460.143093
113.352165,128,460.627092
108.878235,119,461.068092
92.110306,102,461.466092
23.722315,32,461.590092
13.010819,18,461.663092
62.725998,72,461.956092
115.04391,128,462.478093
52.21702,58,462.712091
8.981909,15,462.773092
58.975548,66,463.046092
11.982719,19,463.125093
93.26759,128,463.665127
55.241653,66,463.928102
116.48805,128,464.430092
106.73447,128,464.898092
99.36343,128,465.075092
111.92055,128,465.243092
97.901405,128,465.408092
113.97258,128,465.574092
93.60096,128,465.738092
109.686775,128,465.909096
110.9828,128,466.079096
111.38273,128,466.257093
86.203575,128,466.420092
25.467747,40,466.590092
58.79293,70,466.837092
3.4540553,8,466.863092
8.395084,16,466.922095
101.42388,128,467.451094
15.114769,19,467.540093
11.7079315,17,467.612093
38.555954,44,467.887092
22.841146,28,468.011093
18.625652,23,468.109093
8.101484,14,468.168093
95.95328,128,468.685104
6.6018343,11,468.739104
99.35825,117,469.214092
4.971091,9,469.256094
32.938374,45,469.445092
7.2417393,13,469.496105
7.308135,11,469.556093
24.212938,31,469.692092
13.215861,19,469.777091
2.7986884,6,469.804093
3.6193452,8,469.836093
-0.5354535,2,469.849104
5.58931,10,469.895105
6.7590494,13,469.950093
3.904089,8,469.985094
0.5379,4,470.004096
7.7504272,12,470.054094
0.38100004,3,470.071093
9.455854,14,470.137092
7.950471,12,470.184093
5.778079,11,470.234093
7.298443,11,470.276091
9.981931,15,470.342098
8.08397,12,470.399093
12.397793,18,470.462093
4.0233994,9,470.497092
1.8050365,5,470.516093
5.6315813,9,470.558092
7.645172,13,470.621098
12.212805,17,470.692092
3.2321587,8,470.725092
8.74277,14,470.775096
4.673978,9,470.814092
5.140197,9,470.857092
11.337965,16,470.916092
2.640379,6,470.939098
7.0715246,12,470.998096
5.8971148,10,471.041093
8.210629,15,471.103093
9.516268,16,471.172094
6.8078113,12,471.228098
1.9714327,5,471.249104
5.7789674,10,471.290092
-1.0,1,471.301103
6.0167875,10,471.343092
6.408488,11,471.387093
8.41263,15,471.454097
4.2239537,8,471.482094
8.766608,14,471.548094
5.5602474,10,471.595093
3.753199,7,471.628096
2.2730544,5,471.650098
5.5822387,10,471.694093
6.0878253,10,471.738093
13.362258,21,471.821093
2.5167809,7,471.844092
4.563364,8,471.876092
4.1302166,8,471.887098
92.50913,128,472.070152
106.06827,128,472.252093
112.60279,128,472.439094
105.194855,128,472.625095
109.12666,128,472.813093
8.158366,15,472.838094
6.4210434,10,472.855093
4.9018426,9,472.871093
-1.0,1,472.8871
14.768606,19,472.963092
6.233464,10,473.000093
0.9864999,4,473.020094
8.67357,12,473.074092
2.057781,5,473.092093
8.133754,13,473.144091
4.80272,8,473.178092
1.0596099,5,473.197093
6.988027,11,473.241092
9.383608,14,473.304094
6.6400676,12,473.351093
14.0373745,22,473.478093
6.7374444,12,473.547094
6.89398,11,473.595103
3.5706272,8,473.635094
7.399391,12,473.681094
2.8259323,7,473.712092
3.0209913,6,473.736094
11.385401,15,473.805093
1.9217062,5,473.826092
4.0548015,8,473.856103
11.22021,15,473.915104
9.980915,17,473.9821
7.6363955,11,474.024095
10.082185,14,474.077092
10.963596,16,474.139096
11.28059,16,474.202092
5.937381,10,474.238097
8.4810095,13,474.291093
14.840077,21,474.388093
10.108631,15,474.447092
6.109447,10,474.487092
16.348133,25,474.590092
9.580494,13,474.643092
8.404982,12,474.686093
15.026772,21,474.767095
7.0907316,11,474.812092
7.537015,13,474.865105
4.341268,8,474.896092
8.3365,14,474.949093
18.687613,28,475.077092
31.311317,46,475.268097
7.632372,11,475.309093
12.131811,17,475.390102
4.635261,9,475.433095
2.3925858,6,475.461092
12.353254,17,475.528093
23.116922,30,475.652092
22.986305,29,475.775093
54.45779,68,476.060092
22.199133,27,476.159093
35.51571,44,476.330093
6.165209,10,476.371099
13.875657,18,476.437094
28.112474,35,476.587095
21.194624,27,476.712094
6.4296994,10,476.751096
116.79428,128,477.276093
6.3281865,10,477.317095
10.140668,15,477.375094
112.910255,128,477.919093
56.405846,65,478.215094
92.940285,128,478.429093
94.7884,128,478.610092
113.450294,128,478.793094
113.99315,128,478.984092
98.48744,128,479.175093
82.90178,128,479.407094
115.95651,128,479.602095
115.23715,128,479.771092
0.8794966,4,479.776093
52.973866,128,479.946092
69.99224,86,480.308092
6.13718,10,480.346093
28.731834,35,480.499093
3.0480275,6,480.521092
2.6103334,6,480.543092
81.69476,92,480.938092
68.353745,79,481.246092
88.32313,96,481.627092
118.58604,128,482.119092
70.58651,79,482.456095
10.128069,16,482.521098
35.631023,45,482.703096
5.2743216,10,482.740096
26.144306,37,482.889092
3.459293,6,482.920092
5.9273176,9,482.951092
27.44654,33,483.087093
46.20004,53,483.323092
6.589538,11,483.369098
5.7256536,10,483.413096
9.516091,14,483.468092
12.209692,16,483.529092
10.434723,18,483.596092
30.601208,38,483.761092
14.238712,25,483.858093
7.9542046,13,483.917092
5.834919,10,483.959092
2.462027,6,483.981092
13.731729,18,484.067097
23.979744,33,484.240093
3.0579128,6,484.264094
3.1965685,6,484.288092
1.2217054,4,484.304092
9.965637,15,484.359092
-1.0,1,484.361092
20.968895,32,484.492092
9.1355505,13,484.535092
12.814772,20,484.611093
14.113886,22,484.699106
3.2656674,7,484.722092
-0.30759645,3,484.737092
10.938731,17,484.803099
10.1548,15,484.865107
6.2873936,10,484.905092
3.4443026,7,484.933093
5.510132,10,484.969092
6.5181694,12,485.009092
2.4703228,6,485.028093
3.0358295,7,485.056092
-0.4068544,2,485.061092
2.4632468,6,485.083093
12.441615,17,485.156092
10.420415,15,485.192092
4.0555005,7,485.203093
5.463365,9,485.215095
5.974708,11,485.231092
7.7543583,12,485.249096
8.080991,12,485.263095
6.668935,10,485.276094
8.195691,12,485.294093
2.922367,7,485.305093
5.289572,10,485.320098
5.5380616,11,485.376093
2.0395074,6,485.399094
7.835968,15,485.453093
1.7133169,5,485.470092
5.447617,9,485.501092
10.852399,14,485.555092
9.130387,13,485.607093
4.0084553,8,485.638092
5.8425303,10,485.676092
7.6024466,11,485.717093
10.18931,15,485.772104
4.5223875,8,485.7981
9.974209,15,485.855094
6.669001,10,485.897093
4.9703445,8,485.930092
11.789774,15,485.988092
10.260049,14,486.044092
10.253842,14,486.098106
11.998611,16,486.158092
9.597943,13,486.204092
6.8741164,10,486.242099
8.192499,12,486.294092
12.041303,19,486.375092
17.015745,21,486.454093
11.1607895,18,486.524093
15.696821,27,486.633093
4.3816833,8,486.663092
19.732529,25,486.771093
-1.0,1,486.780092
17.007359,21,486.860091
30.929688,37,487.009095
2.8529603,6,487.032094
7.116288,11,487.083093
15.708532,20,487.168093
15.806175,20,487.243094
3.6453738,7,487.268186
6.9908786,11,487.308097
13.188227,18,487.391093
23.139315,27,487.494093
13.233032,17,487.568094
1.4364998,5,487.589093
1.1947615,4,487.600096
5.6780195,10,487.641092
24.271252,28,487.762093
-1.0,1,487.766095
5.172179,9,487.807091
15.53846,21,487.887092
5.493729,9,487.921093
17.157001,22,488.001092
7.0499516,13,488.059102
13.565712,17,488.126093
17.338364,21,488.215092
6.999291,10,488.255094
6.8279853,11,488.296092
94.090225,104,488.736095
32.139355,37,488.869175
118.30691,128,489.394092
73.61033,82,489.741092
23.922705,30,489.868606
14.505442,23,489.957606
27.22442,33,490.097607
8.046739,14,490.156606
123.51133,128,490.692606
120.44515,128,490.873606
115.80595,128,491.049606
121.61722,128,491.211606
102.74172,128,491.389609
120.935425,128,491.55561
3.4885716,6,491.563614
119.47369,128,491.725607
121.68463,128,491.898625
124.32109,128,492.067607
11.310429,16,492.134607
75.11891,83,492.46661
33.114456,40,492.610609
7.275936,14,492.660606
5.3033967,10,492.697119
2.84542,6,492.717119
88.96834,97,493.088119
10.740408,15,493.149119
10.532881,14,493.196132
4.2199426,8,493.234125
77.80913,87,493.562119
12.341506,17,493.637119
21.721758,26,493.739131
41.317,46,493.937122
32.73029,37,494.082124
10.262301,15,494.142122
51.724537,60,494.381118
78.375534,85,494.696119
5.060675,9,494.726119
22.074184,27,494.870135
15.053791,21,494.95912
22.149609,27,495.062119
-0.69685173,2,495.074119
28.15587,32,495.196118
118.79359,128,495.719161
29.630514,34,495.849161
1.4945436,4,495.857161
11.957702,16,495.924161
11.296125,14,495.972161
7.9466867,11,496.018161
41.293247,47,496.204167
18.609304,23,496.296161
12.4840355,16,496.360161
65.575676,71,496.637161
2.4511764,6,496.66116
22.853025,29,496.772161
12.247268,19,496.853161
10.456224,14,496.905161
18.912151,23,496.983161
4.1793036,8,497.019161
8.315544,12,497.063161
121.9842,128,497.286161
122.25216,128,497.472161
123.996574,128,497.674172
123.669495,128,497.85416
123.050446,128,498.024161
123.00412,128,498.212161
122.17973,128,498.384161
116.64514,128,498.551161
111.66666,128,498.71816
111.57859,128,498.892161
3.5702167,7,498.929161
26.67915,31,499.045161
2.4252772,7,499.074161
9.527271,14,499.128162
18.744005,24,499.22916
23.224007,28,499.343161
40.670578,46,499.532174
29.179907,35,499.669161
26.97727,32,499.793167
3.8583355,7,499.82616
15.652277,21,499.913182
4.243127,7,499.93816
20.159391,31,500.11016
94.10262,104,500.562161
74.12184,81,500.89116
42.096363,48,501.084165
85.25296,94,501.471172
119.91604,128,501.963161
77.9873,85,502.297161
115.59874,128,502.776162
43.25282,49,502.963161
113.044586,128,503.471162
92.18358,99,503.883163
6.096818,10,503.924162
103.878654,128,504.256161
113.16336,128,504.432163
107.7468,128,504.599161
105.12926,128,504.768172
120.54562,128,504.940161
98.576294,128,505.107161
118.21892,128,505.272161
114.58032,128,505.442162
100.62602,128,505.613161
108.015274,128,505.782172
122.12555,128,506.29316
109.65918,128,506.837161
31.668228,38,506.968161
95.74672,109,507.420171
11.799503,21,507.508161
40.655666,50,507.700161
15.744854,22,507.801161
23.192202,30,507.920161
31.571804,39,508.05916
18.48318,25,508.158161
5.5677547,11,508.20816
117.96262,128,508.727161
60.415825,71,509.038161
18.394014,24,509.14116
21.827839,29,509.241162
97.296036,107,509.676161
7.1668644,11,509.728162
51.98525,61,509.981161
4.859618,10,510.016161
12.938278,17,510.087162
76.59086,84,510.483161
14.611036,20,510.579161
25.508429,32,510.69818
90.36046,128,511.205161
107.233826,128,511.379161
118.77352,128,511.556166
89.54853,128,511.729164
93.42496,128,511.902167
100.407875,128,512.07017
90.251495,128,512.237164
106.10855,128,512.414244
101.33717,128,512.586163
95.8595,128,512.762162
-1.0,1,512.775172
106.32908,128,513.299675
49.259792,55,513.527675
59.54239,69,513.807675
110.114746,128,514.342674
115.77309,128,514.849674
122.13105,128,515.340677
117.59064,128,515.857678
50.405476,57,516.082729
119.078156,128,516.57472
111.78145,128,517.098719
110.32197,128,517.591721
32.191067,41,517.751719
109.20537,128,518.04072
96.176056,128,518.205719
87.55087,128,518.37372
81.219536,128,518.53872
113.921936,128,518.70672
95.87873,128,518.873722
109.50723,128,519.034739
85.19253,128,519.203739
90.57865,128,519.377737
81.01015,128,519.561736
12.65204,19,519.648735
30.234571,37,519.794735
26.190176,35,519.949746
11.248007,17,520.015735
23.0457,28,520.134737
98.99634,118,520.606735
92.711876,102,521.085735
21.73927,30,521.210735
17.302284,22,521.304736
9.121636,15,521.37174
33.750797,44,521.542734
44.68016,52,521.756734
19.890066,25,521.859735
17.09891,23,521.963746
113.194916,128,522.501747
58.51247,74,522.795734
10.899286,16,522.860746
12.114578,17,522.930735
17.484257,29,523.038735
112.622116,128,523.556746
34.206867,50,523.768735
19.508575,27,523.882736
25.175467,34,524.005734
27.777012,36,524.153734
29.672005,37,524.290735
7.1128435,12,524.33175
66.08985,74,524.612734
104.46731,128,524.972734
102.77059,128,525.138734
93.25941,128,525.324735
85.44745,128,525.501738
117.69435,128,525.671738
116.24546,128,525.845735
74.40922,128,526.020735
103.8762,128,526.199736
96.71827,128,526.369735
46.799152,128,526.540746
112.22791,128,527.058735
3.9033146,9,527.093735
115.63478,128,527.587734
22.975113,32,527.717735
23.546364,30,527.832735
113.95773,128,528.335735
22.02252,27,528.443734
4.733121,8,528.470735
112.72787,125,528.963736
110.8537,128,529.476735
12.654631,19,529.546735
6.250399,9,529.582736
109.37359,128,530.092734
104.74027,128,530.617734
2.1703029,6,530.63974
-0.8173865,2,530.644734
95.036285,110,531.134735
106.69271,121,531.635735
110.414635,128,531.849736
104.26355,128,532.021735
106.1434,128,532.191247
110.97956,128,532.357249
72.86272,128,532.528251
71.50412,128,532.694248
86.01275,128,532.856248
95.1757,128,533.017249
78.713234,128,533.179248
89.09446,128,533.342249
110.454285,128,533.874248
115.514145,128,534.362249
67.29991,77,534.650249
29.829422,34,534.780248
59.602615,72,535.080249
21.355515,30,535.211251
107.797165,128,535.742249
118.3906,128,536.272249
103.60604,128,536.82425
87.979,128,537.344248
102.35059,128,537.840248
83.09918,128,538.366254
8.275131,15,538.421254
98.68804,128,538.687248
91.547806,128,538.852249
82.72595,128,539.021249
87.9511,128,539.187254
110.982124,128,539.351248
108.998505,128,539.522254
72.03316,128,539.693249
82.72535,128,539.860276
105.19982,128,540.035276
105.48915,128,540.202276
14.095174,21,540.293288
17.325165,26,540.406278
11.307933,16,540.474286
106.956154,128,540.991321
107.61376,128,541.591321
111.43483,128,542.074321
113.26776,128,542.573321
108.20556,117,543.045321
114.43062,128,543.572322
117.59274,128,544.110321
120.50565,128,544.619328
75.057144,90,544.996325
2.737416,6,545.018328
23.057045,28,545.122329
112.69186,128,545.603393
105.90526,128,545.768326
72.07548,128,545.934321
111.25185,128,546.103322
111.98182,128,546.273322
106.55525,128,546.445324
104.12466,128,546.617321
108.59282,128,546.791323
117.01084,128,546.966322
116.35255,128,547.137327
15.768021,24,547.244321
1.6107297,4,547.260336
40.63654,49,547.475322
59.302673,68,547.740321
24.07561,30,547.852338
106.93522,122,548.370322
112.54991,128,548.889321
93.833626,105,549.308322
117.4202,128,549.792321
16.78062,30,549.911322
31.874432,40,550.076321
37.241856,44,550.244327
53.223442,60,550.464321
28.217463,34,550.594321
18.72858,25,550.693321
19.717985,28,550.802322
121.26675,128,551.304321
120.99761,128,551.829322
105.96336,128,552.603328
115.057434,128,552.798322
75.65994,128,552.983322
92.471275,128,553.176322
111.85849,128,553.356322
116.072464,128,553.527333
110.90295,128,553.705322
117.83981,128,553.906322
112.10533,128,554.077321
90.93496,128,554.242322
25.362694,34,554.374322
117.921616,128,554.883331
110.76953,128,555.349322
93.29519,128,555.867322
114.41588,128,556.433328
113.02255,128,556.932322
112.247375,128,557.485322
104.8477,128,558.075323
82.80453,128,558.662322
89.5527,128,559.197322
48.912743,75,559.485322
102.504555,128,559.737321
86.26881,128,559.897321
78.1194,128,560.059863
82.828865,128,560.226851
52.451893,128,560.398865
85.56436,128,560.566857
44.156414,128,560.748871
83.682556,128,560.934855
100.80235,128,561.096855
102.52719,128,561.266865
17.247192,25,561.372864
108.65941,128,561.904853
93.2126,128,562.415855
106.60817,128,562.978863
68.02362,128,563.511852
104.80822,128,564.039851
87.77539,128,564.577851
53.962547,128,565.102851
103.81638,128,565.586851
81.48609,128,566.121851
76.05369,128,566.659851
77.5803,128,566.829851
46.060093,128,567.000855
64.2046,128,567.177851
109.57242,128,567.352851
78.754845,128,567.548852
108.77882,128,567.724853
109.28115,128,567.894851
63.269073,128,568.069852
55.26023,128,568.243852
80.28281,128,568.810863
98.2241,128,569.338851
80.226944,128,569.885852
103.328926,128,570.421851
18.217794,28,570.536927
99.31443,128,571.059852
106.59351,128,571.596852
73.571686,128,572.102851
90.651665,128,572.632856
74.77861,128,573.149853
52.21335,128,573.775852
91.04039,128,573.963852
84.364525,128,574.154851
96.677155,128,574.325855
86.46617,128,574.494229
63.69972,128,574.667228
96.21798,128,574.838231
69.80392,128,575.008231
73.117096,128,575.175231
64.724495,128,575.344227
12.485719,20,575.42123
73.52177,128,575.923227
91.23468,128,576.429228
111.67005,128,576.923228
94.69256,128,577.430228
109.11967,128,577.958227
94.63656,106,578.395229
28.250065,33,578.590228
122.791695,128,579.146229
85.87267,128,579.644228
101.50302,128,580.160228
96.58308,128,580.739228
88.85067,128,580.922227
98.71823,128,581.096228
94.60114,128,581.27023
78.98667,128,581.440239
110.32959,128,581.612238
107.33912,128,581.785228
80.12323,128,581.957227
106.41668,128,582.124228
107.46651,128,582.288229
98.021286,128,582.780228
90.2227,128,583.312228
117.43033,128,583.920228
48.68082,63,584.196227
15.059408,20,584.275229
31.665531,40,584.435228
121.37343,128,584.943227
114.10814,128,585.474231
119.824326,128,585.973228
88.50449,98,586.347227
38.072693,46,586.511227
119.8721,128,586.997227
15.737324,24,587.08824
112.25288,128,587.628228
117.9598,128,587.798227
65.35285,128,587.960228
119.05205,128,588.123228
116.87616,128,588.287227
93.723366,128,588.460227
115.92687,128,588.653228
87.28726,128,588.844227
53.799145,128,589.03923
95.277054,128,589.223228
119.34613,128,589.750228
117.10282,128,590.26323
123.11689,128,590.781228
84.61004,92,591.139228
109.589455,128,591.614234
116.94175,128,592.135228
76.47982,84,592.474227
36.972626,50,592.651228
118.20688,128,593.155228
11.815724,18,593.225228
26.561954,38,593.372239
10.6050415,17,593.442227
123.05595,128,594.014229
105.712616,128,594.566229
68.52777,128,594.749238
105.30017,128,594.928226
112.95817,128,595.106229
115.62771,128,595.274229
100.889854,128,595.444234
101.866875,128,595.62124
69.31727,128,595.793228
121.873795,128,595.966231
6.7876587,10,595.978228
19.262222,27,596.095227
8.571968,13,596.143228
8.069105,13,596.197228
6.881594,11,596.234227
7.869769,12,596.286227
8.749496,13,596.336228
75.75386,85,596.694227
9.402445,14,596.756229
31.202923,37,596.896227
34.65241,40,597.046227
9.809871,13,597.097227
15.7860985,20,597.176227
3.216762,7,597.197227
70.64509,80,597.522228
8.512534,14,597.580228
28.44621,34,597.726228
116.98161,128,598.263228
120.94204,128,598.792228
16.660894,24,598.889227
18.480118,25,599.019231
120.63052,128,599.624229
112.4288,128,600.207229
114.872055,128,600.757228
55.251286,65,601.050232
0.7388191,4,601.06923
27.247152,33,601.206229
100.549774,128,601.606227
54.32584,128,601.777227
98.74221,128,601.944228
103.47871,128,602.105228
88.01749,128,602.278227
110.42882,128,602.441228
116.47642,128,602.619227
124.87571,128,602.787228
107.477036,128,602.949231
97.05034,128,603.111227
95.68658,128,603.625231
112.337036,128,604.143227
109.38016,128,604.636228
110.26352,128,605.167227
68.28916,78,605.466228
77.86165,88,605.832241
4.675105,8,605.866229
17.020021,24,605.950228
24.217125,34,606.079227
113.0865,128,606.593228
105.76129,128,607.099227
88.45371,128,607.651237
34.551956,51,607.855227
76.936485,128,608.408228
2.4729564,6,608.417229
71.05154,128,608.592228
93.551956,128,608.762227
72.71382,128,608.929228
103.71144,128,609.101228
104.467125,128,609.285228
86.40746,128,609.459229
91.027794,128,609.704239
94.63411,128,609.86523
104.666435,128,610.403231
108.02191,128,610.906228
27.428053,34,611.054227
107.218315,128,611.593231
115.76467,128,612.111228
20.58912,27,612.215247
116.129745,128,612.72875
112.8294,128,613.218747
